id видео;Название видео;Публикация видео;Просмотров;Лайков;Дизлайков;Положительных комментариев (всего);Негативных комментариев (всего);Комментарий
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;За 18 лет его правления я понял что по ушам ездить он мастер 80lvl
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Лично я согласен, что-бы Путина выбрали на ещё один срок, но при одном условии, что этот срок будет отбывать в тюрьме, а не на президентском месте, и да, пусть с собой заберет своих дружков...
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Хороший ролик. Побольше бы таких. А не новостей, типа Россия такая хорошая, отбила атаку террористов, мост для снабжения построили и тд.<br />Нет, я не спорю. Путин правое дело делает. Но и на эту тему у меня есть пара вопросиков.<br />А кто о проблемах в стране говорить будет, м?<br />Лайк однозначно!
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;На этих выборах 2018# Питин заявил в прямом эфире, что мы все окружены врагами! <a href="https://www.youtube.com/watch?v=QSycaDzdN9c&amp;t=5m30s">5:30</a>
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;пиз..бол. этот Путин!!!!!! когда страной правит вор, в стране всегда будет хаос безработица и наеба..ово
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;пиз..бол. этот Путин!!!!!! когда страной правит вор, в стране всегда будет хаос безработица и наеба..ово
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;как он ещё живет?
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Обещаю обещать
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;бесполезно напоминать, после выборов забудет, но надеюсь, что Песков напомнит: Memento mori
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;это меньше 3% процентов невыполненных обещаний...есть у ВВП конечно и достоинства,но &quot;мужик сказал - мужик сделал&quot; это не про него...
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Кто-нибудь вкурсе, он хоть одно  выполнил?
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;За свои слова Путин не отвечает,это очень плохо,это называется обман.Пора ему уже уйти,засиделся он со своими друзьями евреями в креслах.Я хочу покончить с этим,я голосую за Павла Грудинина ! Кто уважает себя тот не должен быть обманут ещё раз.
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Грудинин2018!
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Балаболка плешивая...тьфу
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Хороший артист таких бы в театр
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Я за Грудинина хватит уже путину кормить обещанием, и показывать мультики
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Думай одно говори другое а делай третье вся политика на этом и стоит(
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;За все потери молодости, за беззаконие, за потери личные моральные материальные социальные экономические, за смерть друзей, за нереализованность себя в этой стране и в это путинское и непутинское время периода 1984-2018гг, за нищету, за бесправие, за ложь, за бессовестность, за деградацию нации, за упадок экономики и жизни, за рост болезней, преступлений и смертей, за унижения, за лишения, за отсталось, за разрушения и разруху, за сдачу позиций, за сдачу страны, за переврание истории, за подделку архивов, за убийства патриотов, за поголовное воровство и предательство, за безграничный грабеж и поощрение, за хамство и беспредел во всех сферах, ТЫ! ЛИЧНО ТЫ, КРЕМЛЕВСКАЯ МЛЕКОПИТАЮЩАЯ! ОТВЕТИШЬ ПЕРЕДО МНОЙ-НАРОДОМ РФ!
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Подборка специально для слепых идиотов...смотрите как вас е...т
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;БАНДИТЫ, НАДЕЛЕННЫЕ ВЛАСТЬЮ НЕОГРАНИЧЕННОЙ СВОБОДОЙ ДЕЙСТВИЙ, ВЗРЫВАЮТ ЖИЛЫЕ ДОМА И ВОКЗАЛЫ, А ПОТОМ &quot;МОЧАТ В СОРТИРАХ&quot; ТЕХ, КОГО САМИ НАЗНАЧАЮТ ВИНОВНЫМИ В ЭТОМ.
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Сериал &quot;Обещания путина&quot; продолжается 18 лет. А параллельно идет сериал &quot;Мочилово в сортире&quot;, &quot;Отстрел недовольных властью&quot; и &quot;Грабеж России&quot;.
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Америку открыли. Такое видео можно снять про любого политика в мире. Любой другой будет такой же. Это демократия.
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;вот  пидрила !  и так ты все продал ! сука !
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;я пишу о том с чем столкнулся образования нет, егэ вообще убило всю молодёжь! Отличники не могут его сдать! Идут рабами в менеджеры в западные компании!!  Или идут раскладывать наркотики по закоулкам, посмотрите сколько ловят наркозакладчиков, и сколько уже сидит по 228! у нас только в городе половина молодых пацанов 18-25 лет умерло от передоза, и это не от хорошей жизни! <br /> Всё Володя, Мавр сделал своё дело, мавр должен уходить, хватит! Иначе нас ждет переворот и события похуже 90х.. Люди вечно терпеть не могут, забирайте награбленное и уёбуйти на свои острова, дайте людям пожить как надо, это ведь предки тех, кто спас вас, евреев правителей от холокоста, так вы благодарите своих спасителей!?  Поэтому многие говорят что лучше бы уже Гитлер победил вторую мировую, и скорее всего их империя просуществовала тысячелетия, а не то что бумажный СССР даже пол века не продержался среди такого вертепа..
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;ПУТИНА НА СВАЛКУ ИСТОРИИ !!!!
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;После 2008 это двойник...через 25 лет покажут что это был ход для сохронения стабильности
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Гордон , только на ражен не прет
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;не умеет ничего кроме ракет , зачем думать о экономике и внешней политике
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Если сделать путина бессмертным то он Россией будет вечно управлять.
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;за Грудинина! хватит лжи
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Путин Врёт, его дела расходятся со словами! На выборах Голосуем за Грудинина!!! Грудинин, и его команда профессионалов смогут провести позитивные изменения в стране.
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Трепло
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Обещаю обещать обещанное
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Врёт из года в год <a href="https://www.youtube.com/watch?v=ZvtGKuovCMs">https://www.youtube.com/watch?v=ZvtGKuovCMs</a>
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Тварь ...
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Посмотрите на Примокова,он в аху<br />......
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Хуйло ебаное здохни
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Господи..еще 6 лет этого маразма..
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Зато поднял страну с колен!
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;<b>Обещаю обещать обещания!</b>
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Лживый подонок! Его место в тюрьме!!!
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Просто вода не более
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Ещё 6 лет ,нет Россия не выдержит!
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;За Грудинина, это наш последний шанс, народ просыпайся！！！
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;За Грудинина, это наш последний шанс, народ просыпайся！！！
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Искал предвыборную программу Путина. Не нашел. И отчетов нет за президентский срок. И вспомнил: так ведь он же и в самый первый раз, когда шел на выборы у него программы не было никакой. И народ за этого ельциноида проголосовал. Видимо, он и сейчас так намерен проскочить. С другой же стороны, на кой хрен ему выходить с программой, ведь народ спросит: а какого хрена, г-н президент вы эту свою программу за нынешний срок не выполняли?<br /><br />Тут можно скачать труд - <br />С.С.Сулакшин,  Л.И.Кравченко. Шесть лет Путина:<br /><a href="http://rusrand.ru/library/proceedings/shest-let-putina">http://rusrand.ru/library/proceedings/shest-let-putina</a><br /><br />Тут хороший ролик за П.Н.Грудинина:<br /><a href="https://www.youtube.com/watch?v=3YNtKeNhOxU">https://www.youtube.com/watch?v=3YNtKeNhOxU</a><br /><br />Тут яркое выступление С.Удальцова: &quot;Победа Грудинина - победа России!&quot;<br /><a href="https://www.youtube.com/watch?v=3WdtBcYwIcI">https://www.youtube.com/watch?v=3WdtBcYwIcI</a>
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Хуйло снова всех ватников переиграло
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Неблагодарные мы  люди, он нас с колен поднял и раком поставил а мы не ценим .
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Денег нет, но вы держитесь, вс это чушь муть и компот, а что касется Чайки.. что касается Чайки... ну не важно...
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Лжец и вор!
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;А что там на Украине? Есть новости?
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Вакансия &quot;галерного раба&quot;<br />Лишь для воров, убийц и проституток.<br />Плывёт &quot;галерный раб&quot; наш не туда,<br />На выцветших от солнца жёлтых уток.<br /><br />Ведёт свою дырявою лохань,<br />Он сквозь шторма и штиль ему не ведом.<br />Не признаёт, что как гребец он дрянь,<br />Что курс избрал давно уже неверный.<br /><br />Гребёт паршивец снова не туда,<br />Безумный взгляд, блаженная улыбка,<br />Он как на &quot;Курске&quot; доплывёт до дна,<br />Теперь для нас он золотая рыбка.<br /><br />Исполнит все желания, мечты,<br />Его верните только на галеры<br />И поплывут &quot;галерные рабы&quot;,<br />В свои добром набитые пещеры.<br /><br /><br />© Copyright: Илья Камнев, 2018
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Опля , оказывается Немцов ,Рыжков хотят денег и власти. А ты, &quot;правдоруб&quot;, из альтруизма 18 лет к креслу прилип жопой и страну не разворовываешь и не распродаешь. Во как оказывается. Правду он говорит, ага, лечи Кента.
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Живём хорошо господа!!! За Грудинина!!!
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Вовка Обещалкин!!!!😏
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;За кого вы готовы отдать свой голос на президентских выборах? Делимся новостью и смотрим реальное положение дел. Анонимно !<br /><a href="http://vk.com/wall102911466_7870">http://vk.com/wall102911466_7870</a>
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Может он Антихрист ) Говорит ровно наоборот .
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;<a href="https://xn----htbcbigdxqcnm6a.xn--p1ai/#statistics">https://xn----htbcbigdxqcnm6a.xn--p1ai/#statistics</a>
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Это все что есть за 18 лет? Несколько случаев из которых только первый не подмена понятий и не притягивание за уши. И то могу оправдать тем что легче самому уже поставить нормальных губернаторов чем надеяться что в локальных выборах победит не самый богатый.
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Вранье. Накопительную часть пенсии никогда не собирались отменять. На время переквалификации негосударственных пенсионных фондов накопительную часть перенаправили в страховую часть нашей же пенсии.
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Верить обещаниям бывшего агента???..
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;ПРОДАЖНАЯ ТВАРЬ - ЗДОХНИ!!!
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Стабильное<br />Падение.
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;И СКОЛЬКО БУДЕТЕ ЕМУ ЕЩЁ ВЕРИТЬ?
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Как его рожа надоела
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Крутое видео
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;пиздобол.!
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Это ж надо так уметь врать.
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Половина - откровенная ложь со стороны авторов фильма.
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;рвотный  рефлекс
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;Когда Путин стал президентом бензин стоил 9 руб.
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;пиздун
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;а зачем нужен такой &quot;президент&quot; ???
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516379;7092;2907;7;12;все лож от начала до конца и все обещания это ровным счетом действия на оборот.
