id видео;Название видео;Публикация видео;Просмотров;Лайков;Дизлайков;Положительных комментариев (всего);Негативных комментариев (всего);Комментарий
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;А народ всё верит и верит.. Россия..
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;За 18 лет его правления я понял что по ушам ездить он мастер 80lvl
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;пиз..бол. этот Путин!!!!!! когда страной правит вор, в стране всегда будет хаос безработица и наеба..ово
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;пиз..бол. этот Путин!!!!!! когда страной правит вор, в стране всегда будет хаос безработица и наеба..ово
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;бесполезно напоминать, после выборов забудет, но надеюсь, что Песков напомнит: Memento mori
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;это меньше 3% процентов невыполненных обещаний...есть у ВВП конечно и достоинства,но &quot;мужик сказал - мужик сделал&quot; это не про него...
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Кто-нибудь вкурсе, он хоть одно  выполнил?
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Балаболка плешивая...тьфу
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Хороший артист таких бы в театр
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Я за Грудинина хватит уже путину кормить обещанием, и показывать мультики
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Думай одно говори другое а делай третье вся политика на этом и стоит(
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Подборка специально для слепых идиотов...смотрите как вас е...т
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Америку открыли. Такое видео можно снять про любого политика в мире. Любой другой будет такой же. Это демократия.
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;вот  пидрила !  и так ты все продал ! сука !
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;ПУТИНА НА СВАЛКУ ИСТОРИИ !!!!
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;После 2008 это двойник...через 25 лет покажут что это был ход для сохронения стабильности
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Гордон , только на ражен не прет
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;не умеет ничего кроме ракет , зачем думать о экономике и внешней политике
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Если сделать путина бессмертным то он Россией будет вечно управлять.
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;за Грудинина! хватит лжи
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Обещаю обещать обещанное
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Врёт из года в год <a href="https://www.youtube.com/watch?v=ZvtGKuovCMs">https://www.youtube.com/watch?v=ZvtGKuovCMs</a>
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Посмотрите на Примокова,он в аху<br />......
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Господи..еще 6 лет этого маразма..
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Зато поднял страну с колен!
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;<b>Обещаю обещать обещания!</b>
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Лживый подонок! Его место в тюрьме!!!
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Ещё 6 лет ,нет Россия не выдержит!
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;За Грудинина, это наш последний шанс, народ просыпайся！！！
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;За Грудинина, это наш последний шанс, народ просыпайся！！！
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Хуйло снова всех ватников переиграло
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Неблагодарные мы  люди, он нас с колен поднял и раком поставил а мы не ценим .
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Денег нет, но вы держитесь, вс это чушь муть и компот, а что касется Чайки.. что касается Чайки... ну не важно...
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;А что там на Украине? Есть новости?
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Живём хорошо господа!!! За Грудинина!!!
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Вовка Обещалкин!!!!😏
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Может он Антихрист ) Говорит ровно наоборот .
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;<a href="https://xn----htbcbigdxqcnm6a.xn--p1ai/#statistics">https://xn----htbcbigdxqcnm6a.xn--p1ai/#statistics</a>
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Верить обещаниям бывшего агента???..
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;ПРОДАЖНАЯ ТВАРЬ - ЗДОХНИ!!!
QSycaDzdN9c;Владимир Путин и его обещания;16.04.2015 0:47:43;516694;7105;2907;1;5;Стабильное<br />Падение.
