id видео;Название видео;Публикация видео;Просмотров;Лайков;Дизлайков;Положительных комментариев (всего);Негативных комментариев (всего);Комментарий
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;С чьей историей хотите познакомиться в следующем ролике?
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;Наш президент талантливее.Попробуйте разворовать весь бюджет России безнаказанно!
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;Трамп похож на того робота, который был главным из мультика Роботы от диснея.
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;ЭТО НЕ В РАШКЕ ЗЭЧАРЫ РАЗВОРОВАЛИ ГОС ПРЕДПРИЯТИЯ А ТЕПЕРЬ УВАЖАЕМЫЕ ЛЮДИ ЕПТ ОНИ СТАЛИ
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;но он кое где остается ЧМОМ!
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;Он, конечно классный бизнесмен, но такой м***к 🤔
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;Респект Д,ТРАМПУ,, Гаагу путу
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;это россия сделала трампа успешным, что бы он стал президентом и населении россии помогли выиграть выборы у Клинтон
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;Выпускайте по чаще такие видео
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;А я Хуйло - воюю с соседями, наёбываю свой же народ.
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;Как же он всегда мечтал быть президентом если &quot;но мог определиться на доли ему это&quot;?
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;ОН РОДИЛСЯ 14 ИЮНЯ А НЕ ИЮЛЯ!!!
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;Что за музыка в начале?
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;Пошёл он нах еврей ипаный
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;пиздежь все это,трамп работает на путена!инфа 1000000%
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;Неужели нет в мире норм президента....все воры и дауны
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;Зделайте ролик как путин стал хозяином 200млрд доларов
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;Реклама каджые 2 мин. это слишком. Отписался
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;Ооо эта музыка на фоне где она щас????
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;)))разве в это можно верить?))))))))))))))
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;какая же шушара вся наша вершухка по сравнению с ним......... мрак....
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;да, всем бы так себя зарекомендовать и пробиться
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;Трамп это Американская икона. Его ни с кем нельзя сравнивать так как он продукт Американского общества. И Обама был продуктом.
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;в президентах сидят старпёры!
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;кик обзор Леонардо Давинчи
QVoejOObLIU;Теперь ты знаешь кто я: Дональд Трамп;19.02.2017 21:11:36;409562;10776;436;2;3;че за музыка играет в начале
